row_id,raceId,driverId,constructorId,circuitId,year,round,race_name,circuit_name,constructor_name,date,stop_number,pit_lap,stop_duration_ms,pit_lap_time_ms,grid,current_position,positionOrder,driver_points_before,constructor_points_before,lap_time_delta,recent_pace_delta,laps_since_last_pit,race_total_laps,laps_remaining,race_progress,approx_gap_ahead,approx_gap_behind,pressure_index,position_change_from_grid,safety_car_likely,strategy
3097,984,840,3,22,2017,16,Japanese Grand Prix,Suzuka Circuit,Williams,2017-10-08,1,4,23475,106020,15,18,16,32.0,65.0,2381.0,21813.66666666667,4.0,53,49,0.07547169811320754,2.284,19.701,0.3528135442273291,-3,0,Standard
3112,985,825,210,69,2017,17,United States Grand Prix,Circuit of the Americas,Haas F1 Team,2017-10-22,1,1,25112,114387,17,18,16,15.0,43.0,0.0,0.0,1.0,56,55,0.017857142857142856,0.243,0.597,1.4306793056772276,-1,0,Undercut
3126,986,1,131,32,2017,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mercedes,2017-10-29,1,1,29283,116558,3,20,9,331.0,575.0,0.0,0.0,1.0,71,70,0.014084507042253521,10.271,,,-17,0,Standard
3138,986,822,131,32,2017,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mercedes,2017-10-29,1,32,21758,94198,4,2,2,244.0,575.0,13338.0,582.0,32.0,71,39,0.4507042253521127,13.118,27.308,0.10615726552575906,2,1,Overcut
3140,986,828,15,32,2017,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Sauber,2017-10-29,1,28,22736,86511,12,11,17,0.0,5.0,3621.0,236.0,28.0,71,43,0.39436619718309857,0.909,1.038,1.0145116027535495,1,0,Standard
3142,986,832,4,32,2017,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Renault,2017-10-29,1,2,22852,103199,8,18,16,54.0,48.0,13982.0,0.0,2.0,71,69,0.028169014084507043,1.093,8.56,0.5823855969389897,-10,0,Undercut
3148,986,842,5,32,2017,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Toro Rosso,2017-10-29,1,31,22709,94323,20,12,13,0.0,53.0,11729.0,1091.6666666666715,31.0,71,40,0.43661971830985913,1.791,1.953,0.6969331906302768,8,0,Standard
3154,987,4,1,18,2017,19,Brazilian Grand Prix,Autódromo José Carlos Pace,McLaren,2017-11-12,2,2,17770,138727,6,5,8,11.0,24.0,20358.0,0.0,1.0,71,69,0.028169014084507043,1.566,0.991,0.8919717841745376,1,0,Undercut
3156,987,4,1,18,2017,19,Brazilian Grand Prix,Autódromo José Carlos Pace,McLaren,2017-11-12,4,28,23342,79116,6,8,8,11.0,24.0,4623.0,276.6666666666715,25.0,71,43,0.39436619718309857,2.688,4.477,0.4537313799335181,-2,0,Standard
3172,987,154,210,18,2017,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Haas F1 Team,2017-11-12,4,48,34438,81157,11,16,15,28.0,47.0,6081.0,1697.6666666666715,45.0,71,23,0.676056338028169,3.94,,,-5,0,Standard
3173,987,807,4,18,2017,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Renault,2017-11-12,1,1,18927,122710,7,8,10,34.0,48.0,0.0,0.0,1.0,71,70,0.014084507042253521,1.577,1.348,0.8139424961608357,-1,0,Undercut
3176,987,807,4,18,2017,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Renault,2017-11-12,4,30,24054,80163,7,8,10,34.0,48.0,5526.0,412.3333333333285,27.0,71,41,0.4225352112676056,10.317,0.142,0.9640193828326091,-1,0,Standard
3180,987,815,10,18,2017,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Force India,2017-11-12,4,35,23275,79630,5,7,9,92.0,175.0,5141.0,171.66666666667152,32.0,71,36,0.49295774647887325,11.348,4.918,0.24996078026955804,-2,0,Overcut
3187,987,822,131,18,2017,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Mercedes,2017-11-12,3,3,17784,131684,1,2,2,262.0,595.0,18024.0,12640.0,1.0,71,68,0.04225352112676056,1.685,2.07,0.6981723776075313,-1,0,Undercut
3189,987,828,15,18,2017,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Sauber,2017-11-12,1,1,19603,128622,17,11,13,0.0,5.0,0.0,0.0,1.0,71,70,0.014084507042253521,2.562,1.083,0.7608179689435317,6,0,Undercut
3195,987,830,9,18,2017,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Red Bull,2017-11-12,3,3,18017,131505,4,4,5,148.0,340.0,14930.0,11190.0,1.0,71,68,0.04225352112676056,0.681,1.289,1.0317559941254881,0,0,Undercut
3222,988,20,6,24,2017,20,Abu Dhabi Grand Prix,Yas Marina Circuit,Ferrari,2017-11-26,1,20,21221,105045,3,3,3,302.0,495.0,2288.0,182.66666666667152,20.0,55,35,0.36363636363636365,8.045,25.119,0.14884462450224895,0,0,Standard
3230,988,830,9,24,2017,20,Abu Dhabi Grand Prix,Yas Marina Circuit,Red Bull,2017-11-26,1,14,21269,104929,6,6,5,158.0,358.0,1693.0,106.33333333332848,14.0,55,41,0.2545454545454545,3.285,7.648,0.34900590123022357,0,0,Standard
3251,989,832,4,1,2018,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Renault,2018-03-25,1,22,23868,115942,9,15,10,0.0,0.0,26203.0,271.3333333333285,22.0,58,36,0.3793103448275862,1.468,23.797,0.4455138447042497,-6,0,Standard
3252,989,838,1,1,2018,1,Australian Grand Prix,Albert Park Grand Prix Circuit,McLaren,2018-03-25,1,25,22474,108016,11,7,9,0.0,0.0,18205.0,930.6666666666715,25.0,58,33,0.43103448275862066,5.605,1.915,0.4944536274432151,4,1,Standard
3289,990,844,15,3,2018,2,Bahrain Grand Prix,Bahrain International Circuit,Sauber,2018-04-08,1,3,25563,128581,19,16,12,0.0,0.0,21625.0,3641.5,3.0,57,54,0.05263157894736842,0.189,0.35,1.5817836339282931,3,0,Undercut
3295,991,8,6,17,2018,3,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2018-04-15,1,27,22913,106198,2,4,3,15.0,65.0,7186.0,407.6666666666715,27.0,56,29,0.48214285714285715,0.542,1.362,1.0718784560117995,-2,0,Standard
3300,991,807,4,17,2018,3,Chinese Grand Prix,Shanghai International Circuit,Renault,2018-04-15,2,31,23297,122077,7,7,6,14.0,15.0,23355.0,793.3333333333285,18.0,56,25,0.5535714285714286,36.21,9.672,0.12057764452898517,0,1,Standard
3306,991,825,210,17,2018,3,Chinese Grand Prix,Shanghai International Circuit,Haas F1 Team,2018-04-15,1,24,22973,104253,11,7,10,10.0,10.0,4487.0,139.0,24.0,56,32,0.42857142857142855,16.465,1.265,0.49875847563938985,4,0,Standard
3309,991,830,9,17,2018,3,Chinese Grand Prix,Shanghai International Circuit,Red Bull,2018-04-15,2,31,22596,105059,5,3,5,8.0,20.0,7517.0,328.0,14.0,56,25,0.5535714285714286,7.519,2.528,0.40083138158029574,2,1,Standard
3352,992,842,5,73,2018,4,Azerbaijan Grand Prix,Baku City Circuit,Toro Rosso,2018-04-29,1,12,20782,115851,17,14,12,12.0,12.0,3523.0,581.6666666666715,12.0,51,39,0.23529411764705882,4.217,0.087,1.1116442442168137,3,0,Standard
3369,993,830,9,4,2018,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Red Bull,2018-05-13,1,34,21740,84621,5,2,3,18.0,55.0,4018.0,763.3333333333285,34.0,66,32,0.5151515151515151,1.86,8.301,0.4571656705835826,3,0,Standard
3377,993,845,3,4,2018,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Williams,2018-05-13,1,1,22049,135710,19,17,14,0.0,4.0,0.0,0.0,1.0,66,65,0.015151515151515152,3.861,,,2,0,Standard
3402,994,844,15,6,2018,6,Monaco Grand Prix,Circuit de Monaco,Sauber,2018-05-27,1,14,23870,97708,14,17,18,9.0,11.0,19174.0,1288.3333333333285,14.0,78,64,0.1794871794871795,6.316,2.016,0.46825170078879474,-3,0,Standard
3403,994,845,3,6,2018,6,Monaco Grand Prix,Circuit de Monaco,Williams,2018-05-27,1,7,31810,104668,13,20,16,0.0,4.0,24876.0,117.33333333332848,7.0,78,71,0.08974358974358974,18.279,,,-7,0,Standard
3415,995,822,131,7,2018,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Mercedes,2018-06-10,1,36,23775,91825,2,2,2,68.0,178.0,16567.0,950.3333333333285,36.0,68,32,0.5294117647058824,22.879,6.538,0.17453898391566902,0,0,Standard
3479,998,815,10,9,2018,10,British Grand Prix,Silverstone Circuit,Force India,2018-07-08,2,32,28836,108640,12,13,10,23.0,42.0,14465.0,384.6666666666715,19.0,52,20,0.6153846153846154,3.285,8.403,0.3397212662459944,-1,0,Standard
3488,998,832,4,9,2018,10,British Grand Prix,Silverstone Circuit,Renault,2018-07-08,2,32,28078,107349,16,10,17,28.0,62.0,12747.0,332.0,15.0,52,20,0.6153846153846154,1.095,1.128,0.9472517810038223,6,0,Standard
3501,999,8,6,10,2018,11,German Grand Prix,Hockenheimring,Ferrari,2018-07-22,1,14,19647,81741,3,4,3,116.0,287.0,3541.0,478.6666666666715,14.0,67,53,0.208955223880597,1.246,16.126,0.5036267259718421,-1,0,Standard
3536,999,845,3,10,2018,11,German Grand Prix,Hockenheimring,Williams,2018-07-22,2,51,21711,111495,12,14,19,0.0,4.0,32561.0,9565.333333333328,23.0,67,16,0.7611940298507462,2.149,25.324,0.3555492782155429,-2,1,Standard
3551,1000,838,1,11,2018,12,Hungarian Grand Prix,Hungaroring,McLaren,2018-07-29,1,40,21732,85839,16,7,18,8.0,48.0,2470.0,100.0,40.0,70,30,0.5714285714285714,10.741,1.283,0.5231917697427948,9,0,Overcut
3569,1001,822,131,13,2018,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Mercedes,2018-08-26,3,29,22399,112864,19,4,4,132.0,345.0,4611.0,261.6666666666715,27.0,44,15,0.6590909090909091,19.816,4.451,0.2314925467631337,15,0,Overcut
3570,1001,825,210,13,2018,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Haas F1 Team,2018-08-26,1,1,20021,157550,9,7,8,45.0,66.0,0.0,0.0,1.0,44,43,0.022727272727272728,1.326,2.385,0.7253435888187099,2,0,Undercut
3584,1001,840,3,13,2018,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Williams,2018-08-26,2,23,22901,115687,17,13,13,4.0,4.0,4401.0,39.0,22.0,44,21,0.5227272727272727,0.217,8.674,0.9250625442846832,4,0,Standard
3587,1001,843,5,13,2018,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Toro Rosso,2018-08-26,1,1,18084,167144,11,13,14,2.0,28.0,0.0,0.0,1.0,44,43,0.022727272727272728,2.392,1.327,0.7245491806601747,-2,0,Standard
3590,1001,845,3,13,2018,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Williams,2018-08-26,2,24,22339,115243,16,11,12,0.0,4.0,3959.0,169.33333333332848,23.0,44,20,0.5454545454545454,8.916,1.677,0.4743995998965083,5,0,Standard
3593,1002,20,6,14,2018,14,Italian Grand Prix,Autodromo Nazionale di Monza,Ferrari,2018-09-02,1,1,32219,130568,2,18,4,214.0,360.0,0.0,0.0,1.0,53,52,0.018867924528301886,1.709,13.398,0.4385939948695758,-16,0,Undercut
3611,1002,845,3,14,2018,14,Italian Grand Prix,Autodromo Nazionale di Monza,Williams,2018-09-02,1,37,25245,90478,12,10,10,0.0,4.0,4675.0,641.0,37.0,53,16,0.6981132075471698,7.033,9.588,0.2189330364720029,2,0,Overcut
3635,1003,845,3,15,2018,15,Singapore Grand Prix,Marina Bay Street Circuit,Williams,2018-09-16,1,3,30477,169650,19,19,19,1.0,7.0,4276.0,1265.5,3.0,61,58,0.04918032786885246,3.643,,,0,0,Standard
3636,1003,845,3,15,2018,15,Singapore Grand Prix,Marina Bay Street Circuit,Williams,2018-09-16,2,45,34022,119983,19,19,19,1.0,7.0,11648.0,3624.6666666666715,42.0,61,16,0.7377049180327869,10.928,,,0,0,Standard
3657,1005,1,131,22,2018,17,Japanese Grand Prix,Suzuka Circuit,Mercedes,2018-10-07,1,24,22614,96646,1,1,1,306.0,495.0,2633.0,171.66666666667152,24.0,53,29,0.4528301886792453,,23.745,,0,0,Overcut
3679,1005,845,3,22,2018,17,Japanese Grand Prix,Suzuka Circuit,Williams,2018-10-07,2,38,23647,103438,17,17,16,1.0,7.0,6260.0,1001.3333333333285,34.0,53,15,0.7169811320754716,0.989,3.924,0.7058521298498361,0,0,Standard
3683,1006,20,6,69,2018,18,United States Grand Prix,Circuit of the Americas,Ferrari,2018-10-21,1,26,24449,102544,5,4,4,264.0,460.0,2895.0,1972.0,26.0,56,30,0.4642857142857143,1.637,1.082,0.8595262059868487,1,0,Standard
3706,1007,8,6,32,2018,19,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Ferrari,2018-10-28,1,17,22017,89230,6,5,3,221.0,497.0,7503.0,2052.6666666666715,17.0,71,54,0.23943661971830985,5.976,1.544,0.5364303848595002,1,0,Standard
3712,1007,815,10,32,2018,19,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Force India,2018-10-28,1,30,23755,109679,13,7,18,57.0,47.0,26134.0,761.3333333333285,30.0,71,41,0.4225352112676056,67.523,3.389,0.2424359731971391,6,1,Emergency
3713,1007,817,9,32,2018,19,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Red Bull,2018-10-28,1,12,22022,85232,1,3,17,146.0,337.0,3910.0,1285.0,12.0,71,59,0.16901408450704225,0.392,9.649,0.8122963356334792,-2,0,Undercut
3730,1007,843,5,32,2018,19,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Toro Rosso,2018-10-28,2,24,23553,88589,14,15,14,4.0,32.0,6061.0,2491.6666666666715,23.0,71,47,0.3380281690140845,0.226,0.035,1.7818442600342026,-1,0,Undercut
3775,1009,845,3,24,2018,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Williams,2018-11-25,1,35,22755,108908,19,17,15,1.0,7.0,2753.0,875.3333333333285,35.0,55,20,0.6363636363636364,4.442,,,2,0,Standard
3778,1010,9,3,1,2019,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Williams,2019-03-17,1,1,32997,146128,20,19,17,0.0,0.0,0.0,0.0,1.0,58,57,0.017241379310344827,40.095,2.085,0.34848296915693033,1,0,Standard
3782,1010,154,210,1,2019,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Haas F1 Team,2019-03-17,1,15,29981,116519,6,14,18,0.0,0.0,26449.0,422.6666666666715,15.0,58,43,0.25862068965517243,0.979,4.907,0.6745963820384907,-8,0,Standard
3784,1010,815,211,1,2019,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Racing Point,2019-03-17,1,13,23234,110063,10,16,13,0.0,0.0,19213.0,116.0,13.0,58,45,0.22413793103448276,1.856,1.436,0.7606490872210954,-6,0,Standard
3788,1010,826,5,1,2019,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Toro Rosso,2019-03-17,1,26,22086,107022,15,11,10,0.0,0.0,17855.0,194.33333333332848,26.0,58,32,0.4482758620689655,1.786,9.304,0.4559872343081869,4,0,Overcut
3799,1011,1,131,3,2019,2,Bahrain Grand Prix,Bahrain International Circuit,Mercedes,2019-03-31,2,34,24324,100157,3,3,1,18.0,44.0,5513.0,2922.6666666666715,21.0,57,23,0.5964912280701754,8.011,7.929,0.22297009867818876,0,0,Standard
3808,1011,807,4,3,2019,2,Bahrain Grand Prix,Bahrain International Circuit,Renault,2019-03-31,1,12,25498,100753,17,6,17,6.0,6.0,3444.0,475.3333333333285,12.0,57,45,0.21052631578947367,4.332,9.214,0.28545172322060347,11,0,Standard
3814,1011,822,131,3,2019,2,Bahrain Grand Prix,Bahrain International Circuit,Mercedes,2019-03-31,2,37,24433,101713,4,4,2,26.0,44.0,5927.0,1634.6666666666715,25.0,57,20,0.6491228070175439,2.614,24.889,0.31532815921396834,0,0,Standard
3817,1011,826,5,3,2019,2,Bahrain Grand Prix,Bahrain International Circuit,Toro Rosso,2019-03-31,1,12,26508,116914,15,13,12,1.0,1.0,18737.0,628.0,12.0,57,45,0.21052631578947367,0.331,0.698,1.3402429516671843,2,0,Undercut
3838,1012,1,131,17,2019,3,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2019-04-14,1,22,22644,104331,2,1,1,43.0,87.0,6212.0,1101.6666666666715,22.0,56,34,0.39285714285714285,,20.198,,1,0,Standard
3848,1012,817,4,17,2019,3,Chinese Grand Prix,Shanghai International Circuit,Renault,2019-04-14,1,18,23506,105141,7,8,7,0.0,6.0,5097.0,477.0,18.0,56,38,0.32142857142857145,1.312,0.39,1.151950411988748,-1,0,Standard
3850,1012,822,131,17,2019,3,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2019-04-14,2,36,24083,101470,1,2,2,44.0,87.0,4912.0,1178.6666666666715,15.0,56,20,0.6428571428571429,5.274,15.443,0.22020410304113527,-1,0,Standard
3851,1012,825,210,17,2019,3,Chinese Grand Prix,Shanghai International Circuit,Haas F1 Team,2019-04-14,1,9,23964,105444,9,13,13,8.0,8.0,3966.0,121.66666666667152,9.0,56,47,0.16071428571428573,2.189,0.868,0.8489098298957269,-4,0,Standard
3855,1012,826,5,17,2019,3,Chinese Grand Prix,Shanghai International Circuit,Toro Rosso,2019-04-14,3,30,43206,102940,11,16,19,1.0,3.0,4965.0,331.6666666666715,5.0,56,26,0.5357142857142857,6.408,16.882,0.19091135722228003,-5,0,Standard
3856,1012,830,9,17,2019,3,Chinese Grand Prix,Shanghai International Circuit,Red Bull,2019-04-14,1,17,23223,104082,5,5,4,27.0,31.0,5219.0,707.3333333333285,17.0,56,39,0.30357142857142855,6.085,5.363,0.2983018334094726,0,0,Standard
3857,1012,830,9,17,2019,3,Chinese Grand Prix,Shanghai International Circuit,Red Bull,2019-04-14,2,34,22365,102883,5,5,4,27.0,31.0,5381.0,1053.6666666666715,17.0,56,22,0.6071428571428571,1.658,19.223,0.4256713714320094,0,0,Standard
3880,1013,20,6,73,2019,4,Azerbaijan Grand Prix,Baku City Circuit,Ferrari,2019-04-28,1,11,19981,114804,3,5,3,37.0,73.0,6528.0,870.3333333333285,11.0,51,40,0.21568627450980393,0.748,15.402,0.6330505544755524,-2,0,Undercut
3882,1013,807,4,73,2019,4,Azerbaijan Grand Prix,Baku City Circuit,Renault,2019-04-28,1,8,21325,118025,15,15,14,6.0,12.0,7411.0,2874.0,8.0,51,43,0.1568627450980392,0.873,0.347,1.2762933270866306,0,0,Undercut
3883,1013,807,4,73,2019,4,Azerbaijan Grand Prix,Baku City Circuit,Renault,2019-04-28,2,34,20870,112947,15,15,14,6.0,12.0,4872.0,894.3333333333285,26.0,51,17,0.6666666666666666,8.423,2.732,0.3740761555924769,0,0,Standard
3887,1013,825,210,73,2019,4,Azerbaijan Grand Prix,Baku City Circuit,Haas F1 Team,2019-04-28,1,7,20118,118041,12,15,13,8.0,8.0,7225.0,1919.3333333333285,7.0,51,44,0.13725490196078433,2.748,1.428,0.6786705792787455,-3,0,Standard
3894,1013,844,6,73,2019,4,Azerbaijan Grand Prix,Baku City Circuit,Ferrari,2019-04-28,1,34,20382,112992,8,5,5,36.0,73.0,6718.0,2089.3333333333285,34.0,51,17,0.6666666666666666,1.96,15.658,0.39786905407027867,3,0,Standard
3907,1014,20,6,4,2019,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2019-05-12,1,19,23746,87181,3,6,4,52.0,99.0,4275.0,759.6666666666715,19.0,66,47,0.2878787878787879,0.309,10.286,0.8525472921757752,-3,0,Undercut
3914,1014,817,4,4,2019,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Renault,2019-05-12,1,24,22379,86875,13,9,12,6.0,12.0,3003.0,532.3333333333285,24.0,66,42,0.36363636363636365,6.974,2.553,0.40685986845370165,4,0,Standard
3938,1015,1,131,6,2019,6,Monaco Grand Prix,Circuit de Monaco,Mercedes,2019-05-26,1,11,24266,109838,1,1,1,112.0,217.0,33671.0,399.3333333333285,11.0,78,67,0.14102564102564102,,8.049,,0,1,Emergency
3942,1015,154,210,6,2019,6,Monaco Grand Prix,Circuit de Monaco,Haas F1 Team,2019-05-26,1,50,24219,95080,13,9,10,1.0,15.0,18334.0,1040.3333333333285,50.0,78,28,0.6410256410256411,2.057,39.056,0.35208313856185247,4,0,Overcut
3944,1015,815,211,6,2019,6,Monaco Grand Prix,Circuit de Monaco,Racing Point,2019-05-26,1,11,28463,123212,16,17,12,13.0,17.0,44073.0,5430.0,11.0,78,67,0.14102564102564102,14.658,7.25,0.1850772380852851,-1,1,Emergency
3945,1015,817,4,6,2019,6,Monaco Grand Prix,Circuit de Monaco,Renault,2019-05-26,1,11,24269,125595,6,12,9,6.0,12.0,46392.0,1992.3333333333285,11.0,78,67,0.14102564102564102,0.132,1.565,1.2732557739066945,-6,1,Emergency
3946,1015,822,131,6,2019,6,Monaco Grand Prix,Circuit de Monaco,Mercedes,2019-05-26,1,11,25030,117137,2,3,3,105.0,217.0,40991.0,334.3333333333285,11.0,78,67,0.14102564102564102,0.38,0.6,1.3496376811594204,-1,1,Emergency
3948,1015,825,210,6,2019,6,Monaco Grand Prix,Circuit de Monaco,Haas F1 Team,2019-05-26,1,11,25419,125580,5,14,14,14.0,15.0,46478.0,2305.6666666666715,11.0,78,67,0.14102564102564102,0.089,1.82,1.272883574624387,-9,1,Emergency
3955,1015,842,9,6,2019,6,Monaco Grand Prix,Circuit de Monaco,Red Bull,2019-05-26,2,62,23858,93363,8,5,5,21.0,87.0,17083.0,724.0,35.0,78,16,0.7948717948717948,27.316,8.07,0.14556930580113892,3,0,Overcut
3967,1016,154,210,7,2019,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Haas F1 Team,2019-06-09,1,34,24071,95392,14,15,14,2.0,16.0,17405.0,1291.0,34.0,70,36,0.4857142857142857,4.458,11.179,0.26532584321251,-1,0,Standard
3974,1016,826,5,7,2019,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Toro Rosso,2019-06-09,1,12,23825,94409,10,13,10,9.0,16.0,15457.0,146.33333333332848,12.0,70,58,0.17142857142857143,3.942,0.713,0.7861183895475903,-3,0,Standard
3975,1016,830,9,7,2019,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Red Bull,2019-06-09,1,48,23426,92785,9,5,5,78.0,110.0,16371.0,285.3333333333285,48.0,70,22,0.6857142857142857,10.707,0.209,0.9125488394853014,4,0,Standard
3977,1016,840,211,7,2019,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Racing Point,2019-06-09,1,45,23727,93215,17,10,9,4.0,17.0,16328.0,130.33333333332848,45.0,70,25,0.6428571428571429,5.239,3.218,0.3973612809374276,7,0,Overcut
3978,1016,841,51,7,2019,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Alfa Romeo,2019-06-09,1,33,23884,95209,12,15,13,0.0,13.0,17607.0,602.0,33.0,70,37,0.4714285714285714,9.081,18.666,0.15004568961108905,-3,0,Overcut
4001,1017,844,6,34,2019,8,French Grand Prix,Circuit Paul Ricard,Ferrari,2019-06-23,1,21,30203,116162,3,4,3,72.0,172.0,20732.0,210.66666666667152,21.0,53,32,0.39622641509433965,11.081,10.192,0.17212414013367833,-1,0,Standard
4016,1018,825,210,70,2019,9,Austrian Grand Prix,Red Bull Ring,Haas F1 Team,2019-06-30,1,11,23243,75060,10,18,19,14.0,16.0,3247.0,1122.6666666666715,11.0,71,60,0.15492957746478872,0.441,0.178,1.5428589606585692,-8,0,Undercut
4024,1018,842,9,70,2019,9,Austrian Grand Prix,Red Bull Ring,Red Bull,2019-06-30,1,25,22239,73558,8,7,7,37.0,137.0,3456.0,595.0,25.0,71,46,0.352112676056338,4.164,0.283,0.9730715614364813,1,0,Standard
4025,1018,844,6,70,2019,9,Austrian Grand Prix,Red Bull Ring,Ferrari,2019-06-30,1,22,21878,72619,1,1,2,87.0,198.0,3392.0,301.3333333333285,22.0,71,49,0.30985915492957744,,2.457,,0,0,Standard
4031,1019,9,3,9,2019,10,British Grand Prix,Silverstone Circuit,Williams,2019-07-14,1,20,28694,128267,20,17,15,0.0,0.0,34556.0,659.6666666666715,20.0,52,32,0.38461538461538464,4.913,,,3,1,Emergency
4042,1019,822,131,9,2019,10,British Grand Prix,Silverstone Circuit,Mercedes,2019-07-14,2,45,28177,88545,1,2,2,166.0,363.0,-239.0,149.66666666667152,29.0,52,7,0.8653846153846154,3.026,22.155,0.2915727108710248,-1,0,Overcut
4046,1019,830,9,9,2019,10,British Grand Prix,Silverstone Circuit,Red Bull,2019-07-14,1,13,27827,91138,4,4,5,126.0,169.0,-184.0,691.0,13.0,52,39,0.25,0.577,2.322,0.9351388888358657,0,0,Undercut
4063,1020,1,131,10,2019,11,German Grand Prix,Hockenheimring,Mercedes,2019-07-28,6,56,19610,98634,1,15,9,223.0,407.0,20685.0,13660.333333333328,3.0,64,8,0.875,23.678,,,-14,0,Standard
4086,1020,817,4,10,2019,11,German Grand Prix,Hockenheimring,Renault,2019-07-28,1,3,21224,120256,13,13,19,22.0,39.0,11078.0,2276.5,3.0,64,61,0.046875,1.866,1.365,0.7717513340778892,0,0,Undercut
4088,1020,822,131,10,2019,11,German Grand Prix,Hockenheimring,Mercedes,2019-07-28,2,26,20498,96761,3,2,15,184.0,407.0,7279.0,3389.3333333333285,23.0,64,38,0.40625,13.255,1.611,0.4531458453369114,1,0,Standard
4114,1020,841,51,10,2019,11,German Grand Prix,Hockenheimring,Alfa Romeo,2019-07-28,1,3,22509,120644,11,12,13,1.0,26.0,13242.0,2925.5,3.0,64,61,0.046875,0.266,1.866,1.1388077685872058,-1,0,Undercut
4123,1020,844,6,10,2019,11,German Grand Prix,Hockenheimring,Ferrari,2019-07-28,2,15,22102,105842,10,4,17,120.0,243.0,16230.0,916.3333333333285,12.0,64,49,0.234375,8.863,12.556,0.17515710288491432,6,1,Standard
4126,1020,846,1,10,2019,11,German Grand Prix,Hockenheimring,McLaren,2019-07-28,2,25,20242,99025,19,14,18,22.0,60.0,7944.0,3038.0,19.0,64,39,0.390625,1.666,6.961,0.5007061336996101,5,0,Standard
